block,lot,qualifier,prop_class,prop_loc,net_value,land_val,impr_val,last_sale,deed_date,yr_built
158,2,C0405,2,2801-07 SUMMIT AVE,142000,76700,65300,675000,1998-03-11,1930
158,2,C0406,2,2801-07 SUMMIT AVE,141600,76700,64900,675000,1998-03-11,1930
158,5,,2,2811 SUMMIT AVE,820200,309400,510800,860000,2020-06-19,1928
158,7,,2,2813 SUMMIT AVE,863000,309400,553600,780000,2019-01-31,1928
158,8,,4C,2815 SUMMIT AVE,1632800,480000,1152800,1,2019-06-21,1900
158,10,,2,2819 SUMMIT AVE,762900,281800,481100,1,2023-01-13,1928
158,11,,2,2901 SUMMIT AVE,775900,285400,490500,660000,2022-07-06,1908
158,12,C0101,2,2903 SUMMIT AVE,434700,169300,265400,300000,2024-12-10,2005
158,12,C0102,2,2902 JEANNETTE ST,434700,169300,265400,194900,2017-04-26,2005
158,12,C0201,2,2903 SUMMIT AVE,417000,162400,254600,222000,2019-09-13,2005
158,12,C0202,2,2902 JEANNETTE ST,417000,162400,254600,150000,2013-12-10,2005
158,12,C0301,2,2903 SUMMIT AVE,412000,162400,249600,335000,2021-09-11,2005
158,12,C0302,2,2902 JEANNETTE ST,417300,162400,254900,160000,2015-07-22,2005
158,13,,2,2905 SUMMIT AVE,876100,311600,564500,1080000,2022-09-27,2005
158,14,,4A,2907 SUMMIT AVE,290100,168000,122100,480000,2019-06-19,1900
158,15,,4A,2913 SUMMIT AVE,1447800,1008000,439800,1,2003-01-14,0
159,11,,2,706 28TH ST,597400,297300,300100,565000,2022-03-15,1920
159,12,,4A,2801 CENTRAL AVE,876900,663000,213900,10,2020-12-01,1913
180,18,C0303,2,1601 MANHATTAN AVE,265300,265300,0,742500,2021-06-15,2020
180,18,C0401,2,1601 MANHATTAN AVE,192400,192400,0,595000,2021-06-24,2020
180,18,C0402,2,1601 MANHATTAN AVE,218700,218700,0,719000,2021-06-17,2020
180,18,C0403,2,1601 MANHATTAN AVE,265300,265300,0,795000,2021-05-18,2020
180,20,,4A,1600 PALISADE AVE,1228300,708000,520300,1,2024-04-11,0
180,22,,4A,1604 PALISADE AVE,558300,276000,282300,1,2024-04-11,0
180,23,,2,1606 PALISADE AVE,283400,254400,29000,831000,2023-05-04,1903
180,24,,2,1608 PALISADE AVE,794600,296800,497800,1,2014-11-04,1700
180,25,,2,1610-1612 PALISADE AVE,696100,312200,383900,0,,1913
180,26,,4C,1614 PALISADE AVE,1460000,960000,500000,1,2008-02-07,1918
180,27,,2,1616 PALISADE AVE,621100,258300,362800,130000,2015-04-24,1898
180,28,,2,1618 PALISADE AVE,657700,258300,399400,150000,2013-04-30,1903
180,29,,2,1620 PALISADE AVE,1042600,278000,764600,0,2018-12-14,1920
180,30,,2,1700 PALISADE AVE,851300,402500,448800,550000,2022-08-20,1908
181,4,,2,1512 PALISADE AVE,601300,352100,249200,699000,2023-08-13,1898
181,5,,2,1510 PALISADE AVE,641200,352100,289100,1,2015-10-26,1898
181,6,,2,1508 PALISADE AVE,892200,422800,469400,965000,2023-09-13,1918
181,7,,2,1506 PALISADE AVE,560100,354500,205600,540000,2021-07-21,1898
181,8,C0001,2,1504 PALISADE AVE,567400,228500,338900,450000,2007-06-05,2007
181,8,C0002,2,1504 PALISADE AVE,607500,246500,361000,370000,2013-10-24,2007
181,9,,2,1502 PALISADE AVE,666900,375500,291400,625000,2023-08-04,1898
181,10,,2,1500 PALISADE AVE,629300,370300,259000,210995,2011-03-03,1923
181,11,,2,1420 PALISADE AVE,632200,380800,251400,330000,2004-06-07,1923
181,12,,4C,1410 PALISADE AVE,16796700,3600000,13196700,830000,2018-12-28,2019
181,16,,2,1408 PALISADE AVE,771400,386000,385400,1,2014-02-15,1898
181,17,,2,1406 PALISADE AVE,489400,272400,217000,160000,2003-11-25,1908
181,18,,2,1404 PALISADE AVE,622000,276600,345400,1,2021-08-09,1908
181,19,,4C,1400 PALISADE AVE,1981800,1200000,781800,615000,2001-03-01,1913
181,21,,2,1314 PALISADE AVE,866500,373300,493200,0,,1893
181,22,,4C,1312 PALISADE AVE,1512000,540000,972000,214900,1991-06-28,1913
181,23,,4C,1310 PALISADE AVE,1475300,480000,995300,0,1992-03-31,1913
181,24,,4C,1306 PALISADE AVE,2178700,960000,1218700,2300000,2020-06-25,1913
181,27,,4A,201 16TH ST,953100,275000,678100,1,2009-02-23,1913
181,28,,4A,1523 MANHATTAN AVE,360500,264000,96500,78000,1999-12-22,0
181,29,,2,1521 MANHATTAN AVE,618600,298100,320500,655500,2018-09-25,1933
202,5,C0309,2,3312 HUDSON AVE,456200,99700,356500,470000,2017-08-23,2009
202,5,C0310,2,3312 HUDSON AVE,463000,102700,360300,495000,2024-03-11,2009
202,5,C0311,2,3312 HUDSON AVE,445500,96600,348900,435000,2019-09-12,2009
202,5,C0312,2,3312 HUDSON AVE,344600,77000,267600,275000,2008-12-30,2009
202,5,C0314,2,3312 HUDSON AVE,337500,75500,262000,267000,2014-11-03,2009
202,5,C0401,2,3312 HUDSON AVE,518400,113300,405100,496000,2023-02-28,2009
202,5,C0402,2,3312 HUDSON AVE,544700,110200,434500,537000,2023-08-08,2009
202,5,C0510,2,3312 HUDSON AVE,472100,102700,369400,503000,2022-09-09,2009
202,5,C0511,2,3312 HUDSON AVE,454300,96600,357700,322500,2015-10-27,2009
202,5,C0512,2,3312 HUDSON AVE,347000,77000,270000,288000,2016-12-09,2009
202,5,C0514,2,3312 HUDSON AVE,344200,75500,268700,310000,2017-12-26,2009
202,5,C0601,2,3312 HUDSON AVE,535200,113300,421900,505000,2019-05-06,2009
202,5,C0602,2,3312 HUDSON AVE,555600,110200,445400,400000,2009-06-06,2009
202,5,C0603,2,3312 HUDSON AVE,702300,134400,567900,575000,2017-12-15,2009
202,5,C0604,2,3312 HUDSON AVE,467400,89100,378300,340000,2016-05-24,2009
202,5,C0605,2,3312 HUDSON AVE,467400,89100,378300,385000,2008-12-12,2009
202,5,C0606,2,3312 HUDSON AVE,461400,89100,372300,410000,2021-04-13,2009
202,5,C0607,2,3312 HUDSON AVE,448300,86100,362200,305000,2016-02-29,2009
202,5,C0608,2,3312 HUDSON AVE,414400,80000,334400,378000,2019-02-06,2009
202,5,C0609,2,3312 HUDSON AVE,518300,99700,418600,170764,2018-09-13,2009
202,5,C0610,2,3312 HUDSON AVE,482700,102700,380000,486500,2018-11-30,2009
202,5,C0611,2,3312 HUDSON AVE,458700,96600,362100,435000,2017-08-23,2009
202,5,C0612,2,3312 HUDSON AVE,354700,77000,277700,290000,2008-12-19,2009
216,10,,4A,200 36TH ST,786600,250000,536600,1,2020-07-21,1930
216,11,,2,3609 HUDSON AVE,658100,249700,408400,270000,2019-04-15,1902
216,15,,2,207 37TH ST,986600,504900,481700,1,1995-09-05,1700
216,18,,2,205 37TH ST,491300,279700,211600,1,2000-06-27,1902
216,19,,4C,3617 HUDSON AVE,1220600,840000,380600,1258387,2018-06-07,1931
217,1,,2,148 36TH ST,880700,323900,556800,410000,2014-02-27,1893
217,2,,2,146 36TH ST,721100,258300,462800,1,2021-04-19,1883
217,3,C0201,2,140 36TH ST,505800,151900,353900,419000,2015-07-30,2015
217,3,C0202,2,140 36TH ST,618700,187200,431500,480000,2018-11-19,2015
217,3,C0203,2,140 36TH ST,308500,93600,214900,275000,2022-06-25,2015
217,3,C0204,2,140 36TH ST,569000,172300,396700,470000,2017-05-26,2015
217,3,C0205,2,140 36TH ST,524900,157900,367000,388000,2015-04-29,2015
217,3,C0301,2,140 36TH ST,505800,151900,353900,465000,2021-04-30,2015
217,3,C0302,2,140 36TH ST,502500,151900,350600,435000,2018-01-02,2015
217,3,C0303,2,140 36TH ST,572100,188600,383500,525000,2018-07-07,2015
217,3,C0304,2,140 36TH ST,548700,180200,368500,443000,2015-04-10,2015
217,3,C0305,2,140 36TH ST,524900,157900,367000,460700,2020-11-13,2015
217,3,C0306,2,140 36TH ST,571900,172100,399800,425000,2015-09-04,2015
217,3,C0401,2,140 36TH ST,505800,151900,353900,419500,2019-11-13,2015
217,3,C0402,2,140 36TH ST,505800,151900,353900,460000,2021-05-19,2015
217,3,C0403,2,140 36TH ST,521300,157700,363600,476000,2017-09-20,2015
217,3,C0404,2,140 36TH ST,571900,172100,399800,525000,2021-04-19,2015
217,7,,2,136 36TH ST,892800,276800,616000,620000,2017-11-15,1893
217,8,,2,134 36TH ST,452400,276800,175600,127000,2001-06-25,1893
217,9,C0001,2,132 36TH ST,618000,209800,408200,500000,2017-03-31,2016
217,9,C0002,2,132 36TH ST,618000,209800,408200,605000,2019-07-23,2016
217,9,C0003,2,132 36TH ST,618000,209800,408200,530000,2018-05-31,2016
217,10,,2,130 36TH ST,619100,307500,311600,1,2003-06-25,1898
217,11,,2,128 36TH ST,906400,276800,629600,1,2000-10-02,1903
217,12,,2,126 36TH ST,919500,307500,612000,520000,2004-02-20,2004
217,13,,4C,124 36TH ST,948200,300000,648200,10,2018-05-24,1923
217,15,,2,120 36TH ST,672500,276800,395700,0,,1898
217,16,,4A,116 36TH ST,834500,625000,209500,1,2019-01-17,1928
217,18,,2,112 36TH ST,841700,369000,472700,1,1993-06-29,1873
217,22,,4A,3601 PARK AVE,1179800,360000,819800,485000,2015-01-30,1913
217,23,C0101,2,3605 PARK AVE,266400,136100,130300,210000,2007-10-09,1967
217,23,C0102,2,3605 PARK AVE,137200,77600,59600,130000,2022-06-02,1967
217,23,C0103,2,3605 PARK AVE,140200,69800,70400,8000,1994-11-07,1967
217,23,C0201,2,3605 PARK AVE,335200,173300,161900,24500,1994-10-06,1967
202,5,C0403,2,3312 HUDSON AVE,687500,134400,553100,595000,2020-04-06,2009
202,5,C0404,2,3312 HUDSON AVE,458200,89100,369100,315000,2015-10-02,2009
202,5,C0405,2,3312 HUDSON AVE,452400,89100,363300,440000,2023-01-11,2009
202,5,C0406,2,3312 HUDSON AVE,458200,89100,369100,410000,2018-08-24,2009
202,5,C0407,2,3312 HUDSON AVE,445200,86100,359100,333000,2017-03-09,2009
202,5,C0408,2,3312 HUDSON AVE,401100,80000,321100,412000,2023-08-21,2009
202,5,C0409,2,3312 HUDSON AVE,514700,99700,415000,480000,2017-08-16,2009
202,5,C0410,2,3312 HUDSON AVE,473500,102700,370800,455000,2017-04-17,2009
202,5,C0411,2,3312 HUDSON AVE,449900,96600,353300,439000,2019-05-23,2009
202,5,C0412,2,3312 HUDSON AVE,347900,77000,270900,289000,2017-12-04,2009
202,5,C0414,2,3312 HUDSON AVE,336600,75500,261100,282000,2008-12-31,2009
202,5,C0501,2,3312 HUDSON AVE,530100,113300,416800,479000,2018-09-25,2009
202,5,C0502,2,3312 HUDSON AVE,550200,110200,440000,515000,2022-09-08,2009
202,5,C0503,2,3312 HUDSON AVE,704500,134400,570100,640000,2018-04-25,2009
202,5,C0504,2,3312 HUDSON AVE,456900,89100,367800,515000,2024-09-20,2009
202,5,C0505,2,3312 HUDSON AVE,456900,89100,367800,440000,2022-12-05,2009
202,5,C0506,2,3312 HUDSON AVE,462800,89100,373700,480000,2024-05-09,2009
202,5,C0507,2,3312 HUDSON AVE,449700,86100,363600,1,2021-09-23,2009
202,5,C0508,2,3312 HUDSON AVE,410400,80000,330400,347500,2008-12-16,2009
202,5,C0509,2,3312 HUDSON AVE,519900,99700,420200,390000,2015-02-27,2009
236,12.04,,2,306 40TH ST,715800,226700,489100,81500,2016-06-22,1968
236,12.05,,2,306A 40TH ST,773900,226700,547200,345000,2014-11-26,1968
236,14,,2,4005 PALISADE AVE,1201300,360800,840500,1,2014-11-25,2017
236,15,,4C,4008 NEW YORK AVE,752400,390000,362400,395000,2003-06-16,1915
236,16,,4C,4010 NEW YORK AVE,1146900,390000,756900,1425000,2017-08-14,1910
236,17,,2,325B 41ST ST,404900,222500,182400,135000,2022-02-28,1700
236,18,,2,325A 41ST ST,468000,215900,252100,148000,2002-06-07,1700
236,19,,2,323 41ST ST,408500,225800,182700,420000,2021-11-08,1700
236,20,,2,321 41ST ST,670700,276800,393900,10,2014-11-30,1910
236,21,,2,319 41ST ST,745800,307500,438300,1,2008-05-05,1700
236,23,,2,315 41ST ST,600300,276800,323500,350000,2004-12-13,1900
236,24,,2,313 41ST ST,562100,276800,285300,226000,2009-11-23,1700
236,25,,2,311 41ST ST,673600,276800,396800,500000,2021-12-16,1900
236,27,,2,4009 PALISADE AVE,744000,311600,432400,1,2014-10-21,1873
236,28,,2,4011 PALISADE AVE,611000,307500,303500,1,2010-02-25,1910
236,29,,2,4013 PALISADE AVE,543200,276800,266400,100,2015-07-23,1900
236,30,,4A,4015 PALISADE AVE,781000,325000,456000,450000,2017-07-07,1900
237,1,,4C,4000-02 PALISADE AVE,1840800,840000,1000800,1,2015-10-14,1913
237,3,,4C,4004-4006 PALISADE,965900,360000,605900,1,2015-10-14,1893
237,5,,4C,210 40TH ST,924000,360000,564000,615000,2018-12-05,1913
237,6,,2,208 40TH ST,862000,303400,558600,500000,2005-12-19,1969
237,7,,2,206 40TH ST,862900,303400,559500,730000,2019-03-18,1969
237,8,,2,204 40TH ST,769500,303400,466100,0,,1969
237,9,,2,202 40TH ST,685600,287800,397800,100,2006-06-28,1908
237,10,,4A,200 40TH ST,1455600,480000,975600,100,2015-10-15,1908
237,11,,4A,4008-10 PALISADE AVE,588200,477800,110400,1,2015-10-14,1930
237,13,,2,4012 PALISADE AVE,648500,276800,371700,1,2015-10-14,1700
237,14,,4A,4014 PALISADE AVE,1729100,480000,1249100,1,2015-10-14,0
237,15,,4C,211 41ST ST,990000,360000,630000,0,,0
237,16,,2,209 41ST ST,550600,276800,273800,1,2009-12-29,1908
237,17,,2,207 41ST ST,637700,276800,360900,175000,2000-09-22,1903
237,18,,2,205 41ST ST,676900,276800,400100,0,,1700
237,19.01,,2,4009 HUDSON AVE,639800,200900,438900,10,2016-08-10,1966
237,19.02,,2,4011 HUDSON AVE,585400,200900,384500,10,2015-12-14,1966
237,19.03,,2,4015 HUDSON AVE,639800,200900,438900,1,2020-10-29,1966
237,19.04,,2,4013 HUDSON AVE,650700,200900,449800,845000,2021-12-10,1966
237,19.05,,2,4017 HUDSON AVE,608200,200900,407300,580000,2023-04-19,1966
238,1,,4C,136 40TH ST,652600,360000,292600,700000,2023-12-27,0
238,2,,2,134 40TH ST,808300,307500,500800,1,2022-06-28,1700
238,3,,2,132 40TH ST,735400,307500,427900,1,2002-02-21,1700
238,4,,4C,130 40TH ST,963600,600000,363600,295000,1999-12-30,0
238,5,,2,128 40TH ST,446400,276800,169600,10,2022-11-30,1910
238,6,,2,126 40TH ST,625300,276800,348500,1,2022-02-07,1700
253,17,P0052,2,4301 PARK AVE,22700,16000,6700,339000,2020-09-23,2008
253,17,P0053,2,4301 PARK AVE,23400,16000,7400,496000,2019-12-20,2008
253,17,P0054,2,4301 PARK AVE,22700,16000,6700,325000,2012-07-06,2008
253,17,P0055,2,4301 PARK AVE,22700,16000,6700,435000,2022-09-06,2008
253,17,P0056,2,4301 PARK AVE,22700,16000,6700,517000,2022-06-22,2008
253,17,P0057,2,4301 PARK AVE,22700,16000,6700,330000,2018-09-04,2008
253,17,P0058,2,4301 PARK AVE,22700,16000,6700,250000,2015-12-23,2008
253,17,P0059,2,4301 PARK AVE,22700,16000,6700,365000,2023-06-02,2008
253,17,P0060,2,4301 PARK AVE,22700,16000,6700,410000,2021-10-01,2008
253,17,P0061,2,4301 PARK AVE,22700,16000,6700,380000,2013-12-30,2008
253,17,P0062,2,4301 PARK AVE,22700,16000,6700,1,2015-03-04,2008
253,17,P0063,2,4301 PARK AVE,22000,16000,6000,365000,2013-12-26,2008
253,17,P0064,2,4301 PARK AVE,20100,16000,4100,1,2012-09-13,2008
253,17,P0065,2,4301 PARK AVE,20100,16000,4100,330000,2021-08-13,2008
253,17,P0066,2,4301 PARK AVE,20100,16000,4100,0,2018-02-26,2008
253,17,P0067,2,4301 PARK AVE,20100,16000,4100,385000,2016-02-29,2008
253,17,P0068,2,4301 PARK AVE,20100,16000,4100,322000,2022-09-02,2008
253,17,P0069,2,4301 PARK AVE,20100,16000,4100,420000,2024-06-05,2008
253,17,P0070,2,4301 PARK AVE,20100,16000,4100,510000,2024-04-29,2008
253,17,P0071,2,4301 PARK AVE,20100,16000,4100,1,2015-10-13,2008
253,17,P0072,2,4301 PARK AVE,20100,16000,4100,1,2008-07-25,2008
253,17,P0073,2,4301 PARK AVE,22000,16000,6000,470000,2024-07-22,2008
253,17,P0078,2,4301 PARK AVE,20900,16000,4900,1,2012-11-30,2008
253,17,P0079,2,4301 PARK AVE,20400,16000,4400,1,2021-02-26,2008
253,17,P0080,2,4301 PARK AVE,22100,16000,6100,1,2008-08-19,2008
253,17,P0081,2,4301 PARK AVE,22100,16000,6100,1,2008-08-19,2008
253,17,P0489,2,4301 PARK AVE,30100,16000,14100,17500,2019-05-17,2008
253,17,P0501,2,4301 PARK AVE,30100,16000,14100,595000,2021-04-16,2008
219,48,C0507,2,539 38TH ST,360000,112900,247100,1,2010-05-25,2011
219,48,C0508,2,539 38TH ST,443600,142600,301000,1,2010-05-25,2011
219,53,,2,551 38TH ST,582700,318000,264700,1,2012-05-09,1903
219,54,,2,553 38TH ST,649300,297500,351800,1,2021-05-27,1898
219,55,,2,555 38TH ST,595800,265900,329900,1,2022-12-15,1903
219,56,,4A,3712 KENNEDY  BLVD,1286600,690000,596600,1,2023-12-20,0
219,58,,4A,3710 KENNEDY BLVD,830700,345000,485700,10,2017-06-14,1931
220,1,,4A,3700-06 BERGENLINE AVE,2369600,900000,1469600,100,2003-12-03,1920
220,3,,4A,3708-10 BERGENLINE AVE,1447500,522000,925500,1700000,2024-04-04,0
220,4,,4A,420 37TH ST,416900,275000,141900,349000,2008-09-25,0
220,5,,4A,418 37TH ST FRONT,530900,275000,255900,349000,2008-09-25,0
220,6,,4A,414 37TH ST,822100,625000,197100,1,2012-11-20,0
220,8,,4A,412 37TH ST,1021600,360000,661600,65000,2002-05-03,1920
220,9,,4A,410 37TH ST,784300,312500,471800,1,2020-10-28,1920
220,10,,4A,408 37TH ST,717900,312500,405400,1,2006-06-28,1920
220,11,,4A,406 37TH ST,1399600,480000,919600,250000,2002-04-05,0
220,12,,4A,400-402 37TH ST,984000,360000,624000,225000,2002-04-25,0
220,13,,4A,3703 NEW YORK AVE,421600,256000,165600,380000,2007-08-21,0
220,14,,4A,401 38TH ST,1533300,1500000,33300,3930000,2017-02-19,0
220,15,,4A,3712-20 BERGENLINE AVE,3315500,1584000,1731500,0,,0
220,19,,4A,413-17 38TH ST,4500000,1080000,3420000,550000,2011-08-11,0
220,22,,4A,411 38TH ST,1275500,480000,795500,1,2012-06-19,1900
220,23,,4A,407 38TH ST,614000,600000,14000,6840000,2017-02-27,0
221,1,,4A,328 37TH ST,672700,312500,360200,650000,2024-10-15,0
221,2,,4A,326 37TH ST,439500,387500,52000,400000,2024-10-15,0
221,3.01,,2,324 37TH ST,556400,226700,329700,1,2006-04-06,1968
221,4.01,,2,322 37TH ST,610500,236400,374100,336000,2010-03-17,1968
221,5,,4B,322-24 37TH ST REAR,315700,300000,15700,100000,2024-10-15,0
221,6,,2,320 37TH ST,768800,276800,492000,760000,2022-01-20,1893
221,7,,4C,318 37TH ST,963800,360000,603800,555000,2013-09-17,1908
221,8,,2,316 37TH ST,807900,307500,500400,662908,2024-03-28,1898
221,9,,4C,314 37TH ST,935000,300000,635000,1,2012-01-19,0
221,10,,2,312 37TH ST,1343000,307500,1035500,990000,2016-06-02,2008
221,11,,2,310 37TH ST,601700,282900,318800,420000,2020-09-23,1700
221,14,,4A,3718 NEW YORK AVE,574900,384000,190900,1,2002-12-16,0
221,14.01,,4A,3712 NEW YORK AVE,421400,256000,165400,400000,2024-10-15,0
221,15,,4A,325 38TH ST,578600,262500,316100,0,1994-09-27,0
241,29,,4A,4115 PALISADE AVE,831000,360000,471000,1,2017-05-04,1900
242,1,,4A,4100 PALISADE AVE,3985900,1625000,2360900,555000,2000-03-15,0
242,5,,4A,208-10 41ST ST,763500,625000,138500,555000,2000-03-15,0
242,7,,4A,206 41ST ST,320400,312500,7900,555000,2000-03-15,0
242,8,,2,204 41ST ST,532700,276800,255900,0,2001-11-08,1900
242,9,,2,202 41ST ST,860300,307500,552800,1,2023-09-27,1986
242,10.01,,2,200 41ST ST,586400,193700,392700,310000,2008-07-18,1915
242,10.02,,2,4105 HUDSON AVE,441700,147600,294100,250000,2001-12-21,1700
242,12,,4A,4110 PALISADE AVE,707300,325000,382300,108000,1995-06-21,0
242,13,,2,4112 PALISADE AVE,593900,276800,317100,175000,2012-09-06,1898
242,14,,4A,4114 PALISADE AVE,1061300,360000,701300,40000,1998-02-18,1910
242,15,,2,211 42ND ST,794300,276800,517500,127500,2012-02-15,1893
242,16,,2,209 42ND ST,731300,307500,423800,465000,2007-12-12,1966
242,17,,2,207 42ND ST,594900,276800,318100,1,1998-07-24,1700
242,18,,2,205 42ND ST,785400,276800,508600,182500,2023-12-26,1915
242,19,,2,203 42ND ST,492000,276800,215200,330000,2004-10-27,1926
242,20,,4A,201 42ND ST,478800,312500,166300,1,2015-10-14,0
243,1,C0101,2,136 41ST ST,432400,138000,294400,322500,2019-07-15,2006
243,1,C0102,2,136 41ST ST,373800,138000,235800,244000,2019-05-28,2006
243,1,C0103,2,136 41ST ST,402000,138000,264000,260000,2016-03-14,2006
243,1,C0201,2,136 41ST ST,432400,138000,294400,245000,2015-11-17,2006
243,1,C0202,2,136 41ST ST,369300,138000,231300,240000,2016-04-01,2006
243,1,C0203,2,136 - 41ST ST,402000,138000,264000,305000,2007-10-24,2006
243,1,C0301,2,136 41ST ST,610300,187200,423100,415000,2007-11-02,2006
243,1,C0302,2,136 41ST ST,673900,187200,486700,450000,2019-08-08,2006
243,2,,2,132 41ST ST,990200,360800,629400,1,2005-09-30,1923
243,3,,2,130 41ST ST,610000,276800,333200,490000,2018-12-19,1898
243,4,,2,128 41ST ST,553900,276800,277100,1,2021-07-26,1898
243,5,,2,126 41ST ST,623100,276800,346300,0,,1898
243,6,,2,124 41ST ST,563700,276800,286900,237000,2002-07-01,1898
243,7,,2,122 41ST ST,538900,276800,262100,500000,2022-01-20,1898
243,8,,2,120 41ST ST,734100,276800,457300,450000,2015-06-25,1898
243,9,,2,118 41ST ST,419700,243500,176200,470000,2024-05-07,1913
243,10,,2,116 41ST ST,636300,344400,291900,0,,1700
243,11,,2,114 41ST ST,777000,276800,500200,320000,2011-10-05,1700
243,12,,2,112 41ST ST,736800,276800,460000,1,1997-07-11,1913
243,13,,2,110 41ST ST,774900,307500,467400,238000,1999-09-08,1966
243,14,,2,108 41ST ST,773400,307500,465900,0,,1966
243,15,,4A,4101 PARK AVE,899700,325000,574700,1,2019-05-10,1898
243,16,,4A,4103 PARK AVE,805300,325000,480300,1,2019-05-10,1898
243,17,,4A,4105 PARK AVE,806100,325000,481100,10,2023-12-08,1898
255,24,,4A,4411 BERGENLINE AVE,508000,288000,220000,341280,2010-03-31,0
255,25,,4A,4413 BERGENLINE AVE,522100,252000,270100,10,2015-12-10,0
255,26,,4A,4415 BERGENLINE AVE,534100,270000,264100,1,2015-12-10,0
255,27,,4A,4417 BERGENLINE AVE,638300,270000,368300,10,2004-04-22,1931
255,28,,4A,4419 BERGENLINE AVE,1562000,306000,1256000,1400000,2022-12-12,0
255,29,,4B,509-11A 45TH ST,1000000,575000,425000,1,2018-05-07,0
255,30,,2,511 45TH ST,534700,246400,288300,325000,2022-08-12,1898
255,31,,2,513 45TH ST,608200,242900,365300,230000,2017-09-19,1898
255,32,,2,515 45TH ST,526400,228700,297700,1,1992-06-19,1898
255,33,,2,517 45TH ST,484900,221600,263300,185000,2010-11-16,1898
255,38,,2,527 45TH ST,505500,217700,287800,0,,1903
255,39,,2,529 45TH ST,406500,235000,171500,50000,1994-10-06,1903
255,40,,2,531 45TH ST,420500,237100,183400,255000,2021-01-20,1903
255,41,,2,533 45TH ST,458000,237100,220900,180000,2015-05-13,1903
255,42,,2,535 45TH ST,451700,237100,214600,439900,2020-12-24,1903
255,43,,2,537 45TH ST,579200,287500,291700,460000,2006-02-27,1930
255,44,,4A,539 45TH ST,401300,387500,13800,10,2016-10-31,0
255,45,,4A,543 45TH ST,2284500,525000,1759500,10,2016-10-31,0
255,46,,2,545 45TH ST,733800,342600,391200,0,,1908
255,48,,4A,4418 KENNEDY BLVD,1160900,900000,260900,0,,0
255,50,,2,4410 KENNEDY BLVD,951900,379900,572000,1,2019-07-26,1913
256,1.01,,4A,4400-06 BERGENLINE AVE,1587600,560000,1027600,10,2004-12-31,1900
256,1.02,,4A,4408 BERGENLINE AVE,567200,396000,171200,1,2001-02-26,0
