mls_id,address,unit_number,full_address,zip,area,block,block_raw,lot,complex_name,property_type,class,status,year_built,floor_number,bedrooms,full_baths,half_baths,total_baths,sqft,sold_price,list_price,orig_list_price,price_per_sqft,sale_to_list,orig_to_sold_pct,taxes,hoa_monthly,dom,closing_date,listing_date,closing_year,closing_quarter,is_distressed,is_short_sale,is_bank_owned,lat,lon,between,remarks,parking,parking_conf,outdoor,outdoor_type,outdoor_conf,walk_score,transit_score,bike_score,path_station,path_dist_mi,hblr_station,hblr_dist_mi,transit_station,transit_dist_mi,modiiv_assessed,assessed_value,assess_ratio
250007228,875 BLVD EAST,31,875 BLVD EAST 31,07086,Weehawken,block_53_BLVD,00053,00010,Rivercliff Hall Coop,Cooperative,CONDO-COOP,SOLD,,4,1,1,0,1.0,700,235000.0,240000.0,,335.71,0.9792,,,940.0,56,2025-09-19,2025-04-14,2025,2025-Q3,False,False,False,40.7671744,-74.0216355,Clifton Ter & Columbia Ter,"Welcome to River Cliff Hall! This is a very charming building on the coveted BLVD EAST in the heart of Weehawken, directly across from NYC. As you head outside your building you are greeted with spectacular views of NYC. Upon entering your    Residence  31 home you are met with Hardwood Floors leading into a brightly lit open floor plan living room to the kitchen, perfect for entertaining. The recently renovated kitchen has newer appliances and ample storage. There is a good sized bedroom and a newly renovated bathroom as well tucked away behind the kitchen. There are oversized closets in the bedroom and living room.  The elevator building offers a garden courtyard, a cozy lounge space on the main level, a bike rack, storage, and on site laundry facilities. Excellent location with a lovely walking path overlooking NYC outside your front door.  Excellent location for commuters, with direct access right out front to buses to NYC and easy access to the ferry and lightrail. Enjoy all Weehawken has to offer, convenience, beauty, restaurants and shopping.",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
250001947,875 BLVD EAST,25,875 BLVD EAST 25,07086,Weehawken,block_53_BLVD,53,10,Rivercliff Hall Coop,Cooperative,CONDO-COOP,SOLD,,25,1,1,0,1.0,700,239000.0,239000.0,,341.43,1.0,,,890.0,4,2025-04-04,2025-01-30,2025,2025-Q2,False,False,False,40.7671744,-74.0216355,Clifton Ter & Columbia Ter,"Welcome to River Cliff Hall! Located in the center of Weehawken on the famous BLVD EAST, this charming building provides unmatched access to New York City. You will be met with breath-taking views of the the city skyline as soon as you step outside.  With hardwood floors and an open, bright living and kitchen space that's perfect for entertaining, Residence 25 is a warm and inviting place to call home. The newly remodeled kitchen has lots of storage and contemporary amenities. A large bedroom with huge closets and a recently renovated bathroom can be found  behind the kitchen. The closets in the living room provide more storage.  This elevator building features a peaceful garden courtyard, a cozy lounge on the main level, a bike rack, on-site laundry facilities, and extra storage options. Step out your front door to a scenic walking path with incredible NYC views.  Commuters will love the convenience of direct bus access to NYC, along with nearby ferry and lightrail connections. Enjoy everything Weehawken has to offer—stunning views, convenience, dining, shopping, and charm. Enjoy Weehawken's charm, dining options, shopping, convenience, and breathtaking views.",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
210021626,3726 PARK AVE,B5,3726 PARK AVE B5,07086,Weehawken,block_46_PARK,00046,00004,Calhoun Hall,Cooperative,CONDO-COOP,SOLD,,1,2,1,0,1.0,,245000.0,249000.0,,,0.9839,,,811.0,21,2021-11-19,2021-09-15,2021,2021-Q4,False,False,False,40.7723039,-74.0216781,37th & 38th Streets,"Check out this renovated and restored spacious two bedroom co-op apartment in an amazing location only steps to NYC transportation (20 mins to Midtown NYC). It's the perfect combination of brand new with original historic details. All day long light floods from 9 windows. The apartment has been freshly painted, hardwood floors refinished and electric updated throughout. The windowed eat-in kitchen features shaker cabinets, granite countertops, subway tile backsplash and Samsung stainless steel appliances including a French door refrigerator. The sparkling white subway tiled bathroom with Toto fixtures and Kohler faucets is timeless and brand new as it was stripped down to the studs and brought up to today's standards with a large linen closet right outside the door. The entry foyer opens into a large living room perfect for entertaining. Off of the living room is the second bedroom (FRENCH DOORS WILL BE ADDED per request) or flexible space to be used as a formal dining room, large office or den. The spacious king-sized primary bedroom is tucked down a short hallway towards the rear of the building for increased privacy and quiet. On-site super and laundry room. Parking is easy and free with a Weehawken resident sticker at the supermarket plaza right next door. Many bus lines run 24/7 around the block on Blvd East or pop on the free shuttle to the ferry. This one has everything at a truly affordable price.*Some images are virtually staged*",True,medium,False,,low,,,,Hoboken,2.527,Port Imperial,1.484,Port Imperial,1.484,,,
210020416,17 51ST ST,24,17 51ST ST 24,07086,Weehawken,block_65_51ST,65,6,,Cooperative,CONDO-COOP,SOLD,,2,1,1,0,1.0,650,245000.0,299999.0,,376.92,0.8167,,,510.0,52,2022-02-04,2021-08-31,2022,2022-Q1,False,False,False,40.7801223,-74.0124952,Park & Blvd East,"Newly renovated 1 Bed/1 Bath right off Blvd East! Welcome home to this sun filled, eastern facing unit in a charming brick building. Spacious 650 sqft layout with high ceilings, LED dimmable recessed lighting and refinished, original red oak flooring throughout. Custom kitchen with Fabuwood cabinets, quartz countertops, stainless steel Kraus sink and Samsung appliances w/ dishwasher. Additional features include eat-in kitchen bar, built-in spice rack & water filter, under cabinet lighting and ample storage/closet space. Fully renovated bathroom with dual shower fixture. Huge master bedroom fits a king size bed with walk-in closet. All windows were replaced in 2019. Steps away from mainline bus stop on the corner of 51st & Blvd east, where you will find impeccable full views of NYC & Hudson River. $510/MO includes taxes.",False,low,False,,low,,,,Hoboken,3.129,Port Imperial,2.107,Port Imperial,2.107,,,
260004484,875 BLVD EAST,35,875 BLVD EAST 35,07086,Weehawken,block_53_BLVD,53,10,,Cooperative,CONDO-COOP,ACTIVE,,4,1,1,0,1.0,750,,249000.0,,,,,,1256.0,29,,2026-03-13,,,False,False,False,40.7671744,-74.0216355,"875 Boulevard East, Weehawken NJ 07086 Between: Cl","Welcome to this desirable and move-in ready 1-br, 1 bath co-op nestled along the highly sought-after Boulevard East in the heart of Weehawken. Offering breathtaking panoramic views of the NYC skyline and direct bus service to Port Authority right at your doorstep.Inside you'll find a cozy and inviting layout featuring ample closet space, a well-appointed kitchen with stainless steel appliances, and elegant original details that add warmth and character. This charming residence is ideal for first-time buyers, commuters, or anyone looking to downsize without compromising on location or lifestyle.The well-maintained building offers a variety of amenities including:Laundry room, Elevator access, Live-in Superintendent, Street Parking Permits.Enjoy an easy commute to NYC along with close proximity to shops, restaurants, and local conveniences. Schedule your private showing today and experience comfortable living in vibrant Weehawken!  Agent Remarks: The monthly maintenance fee includes all taxes, building maintenance, and most utilities making budgeting simple and stress-free. Whether you're seeking your first home or a smart, low-maintenance lifestyle, this inviting co-op is a must-see. CO-Op approval needed",False,high,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
230006203,2614 PALISADE AVE,2B,2614 PALISADE AVE 2B,07086,Weehawken,block_27,00027,00008,,Condominium,CONDO-COOP,SOLD,,2,1,1,0,1.0,674,250000.0,268000.0,,370.92,0.9328,,2995.0,307.0,30,2023-06-15,2023-04-19,2023,2023-Q2,False,False,False,40.7679747,-74.0288823,Angelique St. and Jane St.,"**HUGE PRICE DROP - GREAT VALUE!** Welcome to this 1 bed, 1 bath condo in Weehawken. It's prime location just minutes from the Lincoln tunnel and Route 495, makes this a commuter's paradise! Offering easy access to New York City by bus, car or rail and centrally located near everything you need such as groceries, dining options, or entertainment! This property has great rental potential as well, making it an ideal investment for everyone. It's the perfect home for anyone looking to enjoy the best of both worlds - the excitement of the city & the quiet suburban lifestyle. Step inside to find a cozy living space with high ceilings, tall windows & lots of natural light. Plus a large kitchen with stainless steel appliances, charming crown moldings, entry foyer and in-unit laundry for ultimate convenience. With low HOA fees, you can enjoy all the benefits of homeownership without breaking the bank. With a little bit of TLC & some updates, this property could be an excellent opportunity",False,low,False,,low,,,,Hoboken,2.233,Port Imperial,1.207,Port Imperial,1.207,,,
230003045,875 BLVD EAST,15,875 BLVD EAST 15,07086,Weehawken,block_53_BLVD,00053,00010,,Cooperative,CONDO-COOP,SOLD,,2,1,1,0,1.0,750,250000.0,260000.0,,333.33,0.9615,,,1064.0,96,2023-08-04,2023-02-23,2023,2023-Q3,False,False,False,40.7671744,-74.0216355,Clifton Terrace & Columbia Terrace,"Welcome to River Cliff Hall. A very charming and well maintained pre-war building on coveted Blvd East in the heart of Weehawken directly across from NYC. Residence 15 is a spacious one bedroom that receives so much natural light from it's western exposure. From the entryway foyer, you are welcomed into an open concept living room with direct sight-lines to the spacious kitchen. The charm of the kitchen lies in the backsplash and granite countertops which are complemented with an oversized farm-style sink and stainless steel appliances. The bathroom is tucked away just beyond the kitchen. It features a soaking tub and classic subway tiles. In the bedroom, there is more than enough space for a king bedroom set and large closet with built in organization. This elevator building also has a cozy lounge space on the main level and a laundry room. Location is excellent with direct access right out front to busses to NYC & easy access to the ferry & lightrail. Some photos have been virtually staged and painted.",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
210006179,965 BLVD EAST,1-2,965 BLVD EAST 1-2,07086,Weehawken,block_60_BLVD,60,59,,Condominium,CONDO-COOP,SOLD,,1,1,1,0,1.0,597,255000.0,289900.0,,427.14,0.8796,,4848.0,225.0,73,2021-07-28,2021-03-15,2021,2021-Q3,False,False,False,40.7671744,-74.0216355,x,"ATTENTION! Owner is ready to deal so schedule a showing and bring all offers!  NYC commuter's dream! NY bus at door with an amazing view! This 1 bedroom 1 full bath is located on Blvd East in Weehawken! This back end unit has lots of windows (brand new last year!) boasting plenty of natural light. A nice galley kitchen, a separate dining area, living area, hardwood floors throughout, great closet space. The building has a small common courtyard as well as laundry on the premises. Low maintenance fee ($225/mo.) and taxes ($4848/annually). Close proximity to the Light Rail station and NY Waterway ferry. Minutes to midtown Manhattan, restaurants and shopping.",False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
250011951,875 BLVD EAST,#17,875 BLVD EAST #17,07086,Weehawken,block_53_BLVD,0053,10,River Cliff Hall,Cooperative,CONDO-COOP,SOLD,,2,1,1,0,1.0,800,260000.0,269000.0,,325.0,0.9665,,,1171.0,113,2025-11-14,2025-06-12,2025,2025-Q4,False,False,False,40.7671744,-74.0216355,Clifton Terrace & Columbia Terr,Don't miss out!,False,low,False,,low,,,,Hoboken,2.174,Port Imperial,1.131,Port Imperial,1.131,,,
210012966,899 BLVD EAST,8B,899 BLVD EAST 8B,07086,Weehawken,block_9,9,56,,Cooperative,CONDO-COOP,SOLD,,8,0,1,0,1.0,450,263000.0,253000.0,,584.44,1.0395,,,753.0,25,2021-08-30,2021-05-28,2021,2021-Q3,False,False,False,40.7659779,-74.0220929,Columbia Terrace and Fulton Street,"Rare corner studio unit features wraparound windows and unobstructed skyline views complete with private balcony and garage parking. Wake up with the sun rising over New York City and watch the Empire State Building twinkle at night! Upgrades include sliding glass door, renovated balcony, brand new dishwasher and fresh paint throughout. The Fulton House is a financially sound cooperative building with elevator and on-site superintendent. Maintenance fee is approximately 50% tax deductible and includes R/E taxes, heat, hot water, cooking gas, reserves for future repairs and more.  Enjoy Weehawken's waterfront walkway and take exclusive advantage of the tennis courts, turf field, running track, baseball fields & recreational pier (pool, ice skating and outdoor music venue currently under construction) offered to residents only.",True,high,True,balcony,high,,,,Hoboken,2.09,Port Imperial,1.047,Port Imperial,1.047,,,
240020348,3718 PARK AVE,D5,3718 PARK AVE D5,07086,Weehawken,block_46_PARK,46,4,Calhoun Hall,Cooperative,CONDO-COOP,SOLD,,3,2,1,0,1.0,820,265000.0,275000.0,,323.17,0.9636,,,1140.0,56,2025-02-10,2024-10-15,2025,2025-Q1,False,False,False,40.7722646,-74.0216969,38th St & 39th St,"Discover this charming 2-bedroom, 1-bath co-op in a beautifully maintained prewar building. Conveniently located near restaurants, a gym, pharmacy, supermarket and house of worship, with easy access to public transportation to NYC. Location is a commuters dream.The unit features classic subway tiles in the bathroom and solid wood cabinets in the well-preserved kitchen. Tiffany style lamps with ceiling fans in the bedrooms and living room. Enjoy the convenience of a washer and dryer in the building and parking spaces located in the lot next to the building, making city living more comfortable. Schedule a tour today!",True,medium,False,,low,,,,Hoboken,2.525,Port Imperial,1.481,Port Imperial,1.481,,,
